step,sim_time_hours,day_of_year,hour,is_weekend,outdoor_temp_c,occupied,occupants,mean_air_temp_c,max_abs_pmv,interval_elec_kwh,interval_hvac_kwh,interval_cool_kwh,interval_gas_kwh,cum_elec_kwh,carbon_gco2_kwh,price_usd_kwh,interval_cost_usd,interval_carbon_kg,CORE_ZN_temp,CORE_ZN_pmv,CORE_ZN_htgsp,CORE_ZN_clgsp,CORE_ZN_occ,PERIMETER_ZN_1_temp,PERIMETER_ZN_1_pmv,PERIMETER_ZN_1_htgsp,PERIMETER_ZN_1_clgsp,PERIMETER_ZN_1_occ,PERIMETER_ZN_2_temp,PERIMETER_ZN_2_pmv,PERIMETER_ZN_2_htgsp,PERIMETER_ZN_2_clgsp,PERIMETER_ZN_2_occ,PERIMETER_ZN_3_temp,PERIMETER_ZN_3_pmv,PERIMETER_ZN_3_htgsp,PERIMETER_ZN_3_clgsp,PERIMETER_ZN_3_occ,PERIMETER_ZN_4_temp,PERIMETER_ZN_4_pmv,PERIMETER_ZN_4_htgsp,PERIMETER_ZN_4_clgsp,PERIMETER_ZN_4_occ
1068,4522.0333,189,10.033,True,29.4,False,0.0,26.614,0.0,0.320836,0.0,0.0,0.003333,1269.7265,269.0,0.08,0.025667,0.086305,25.75,0.29,15.6,26.7,0.0,26.5,0.53,15.6,26.7,0.0,27.55,0.797,15.6,26.7,0.0,26.54,0.543,15.6,26.7,0.0,26.72,0.604,15.6,26.7,0.0
1069,4522.2,189,10.2,True,29.6,False,0.0,26.469,0.0,0.470958,0.150121,0.085163,0.003333,1270.1975,267.1,0.08,0.037677,0.125793,25.77,0.294,15.6,26.7,0.0,26.54,0.539,15.6,26.7,0.0,26.71,0.684,15.6,26.7,0.0,26.57,0.55,15.6,26.7,0.0,26.76,0.613,15.6,26.7,0.0
1070,4522.375,189,10.375,True,29.8,False,0.0,26.49,0.0,0.454239,0.133402,0.068444,0.003333,1270.6517,265.3,0.08,0.036339,0.120509,25.79,0.299,15.6,26.7,0.0,26.57,0.548,15.6,26.7,0.0,26.7,0.648,15.6,26.7,0.0,26.6,0.557,15.6,26.7,0.0,26.79,0.621,15.6,26.7,0.0
1071,4522.5417,189,10.542,True,30.0,False,0.0,26.513,0.0,0.450381,0.129544,0.064586,0.436419,1271.1021,263.7,0.08,0.03603,0.118765,25.81,0.303,15.6,26.7,0.0,26.6,0.557,15.6,26.7,0.0,26.7,0.628,15.6,26.7,0.0,26.63,0.564,15.6,26.7,0.0,26.82,0.629,15.6,26.7,0.0
1072,4522.7083,189,10.708,True,30.2,False,0.0,26.682,0.0,0.320836,0.0,0.0,0.003333,1271.423,262.3,0.08,0.025667,0.084155,25.83,0.307,15.6,26.7,0.0,26.64,0.564,15.6,26.7,0.0,27.44,0.719,15.6,26.7,0.0,26.65,0.57,15.6,26.7,0.0,26.85,0.637,15.6,26.7,0.0
1073,4522.9167,189,10.917,True,30.4,False,0.0,26.569,0.0,0.457232,0.136395,0.071437,0.003333,1271.8802,260.7,0.08,0.036579,0.1192,25.85,0.311,15.6,26.7,0.0,26.67,0.572,15.6,26.7,0.0,26.77,0.622,15.6,26.7,0.0,26.68,0.576,15.6,26.7,0.0,26.89,0.644,15.6,26.7,0.0
1074,4523.0833,189,11.083,True,30.6,False,0.0,26.577,0.0,0.442016,0.121179,0.056221,0.003333,1272.3222,259.6,0.08,0.035361,0.114747,25.87,0.314,15.6,26.7,0.0,26.69,0.578,15.6,26.7,0.0,26.71,0.578,15.6,26.7,0.0,26.7,0.581,15.6,26.7,0.0,26.91,0.65,15.6,26.7,0.0
1075,4523.1667,189,11.167,True,30.68,False,0.0,26.596,0.0,0.437371,0.116534,0.051576,0.003333,1272.7596,259.1,0.08,0.03499,0.113323,25.89,0.317,15.6,26.7,0.0,26.72,0.586,15.6,26.7,0.0,26.7,0.558,15.6,26.7,0.0,26.73,0.587,15.6,26.7,0.0,26.94,0.658,15.6,26.7,0.0
1076,4523.3889,189,11.389,True,30.77,False,0.0,26.711,0.0,0.320836,0.0,0.0,0.003333,1273.0804,258.0,0.08,0.025667,0.082776,25.89,0.319,15.6,26.7,0.0,26.74,0.59,15.6,26.7,0.0,27.22,0.624,15.6,26.7,0.0,26.74,0.591,15.6,26.7,0.0,26.96,0.662,15.6,26.7,0.0
1077,4523.5833,189,11.583,True,30.85,False,0.0,26.633,0.0,0.44306,0.122223,0.057265,0.003333,1273.5235,257.4,0.08,0.035445,0.114044,25.91,0.321,15.6,26.7,0.0,26.77,0.597,15.6,26.7,0.0,26.75,0.558,15.6,26.7,0.0,26.76,0.596,15.6,26.7,0.0,26.99,0.669,15.6,26.7,0.0
1078,4523.6667,189,11.667,True,30.93,False,0.0,26.646,0.0,0.433259,0.112423,0.047465,0.003333,1273.9567,257.2,0.08,0.034661,0.111434,25.92,0.324,15.6,26.7,0.0,26.8,0.606,15.6,26.7,0.0,26.71,0.537,15.6,26.7,0.0,26.79,0.603,15.6,26.7,0.0,27.02,0.678,15.6,26.7,0.0
1079,4523.8333,189,11.833,True,31.02,False,0.0,26.662,0.0,0.432133,0.111297,0.046339,0.003333,1274.3889,256.9,0.08,0.034571,0.111015,25.93,0.326,15.6,26.7,0.0,26.82,0.613,15.6,26.7,0.0,26.7,0.53,15.6,26.7,0.0,26.81,0.609,15.6,26.7,0.0,27.04,0.684,15.6,26.7,0.0
1080,4524.0556,189,12.056,True,31.1,False,0.0,26.77,0.0,0.320836,0.0,0.0,0.43642,1274.7097,257.0,0.08,0.025667,0.082455,25.94,0.327,15.6,26.7,0.0,26.85,0.619,15.6,26.7,0.0,27.17,0.602,15.6,26.7,0.0,26.83,0.614,15.6,26.7,0.0,27.07,0.691,15.6,26.7,0.0
1081,4524.25,189,12.25,True,31.1,False,0.0,26.704,0.0,0.441916,0.121079,0.056121,0.003333,1275.1516,257.5,0.08,0.035353,0.113793,25.95,0.33,15.6,26.7,0.0,26.88,0.628,15.6,26.7,0.0,26.74,0.55,15.6,26.7,0.0,26.85,0.622,15.6,26.7,0.0,27.1,0.699,15.6,26.7,0.0
1082,4524.3889,189,12.389,True,31.1,False,0.0,26.713,0.0,0.433311,0.112475,0.047516,0.003333,1275.5849,258.1,0.08,0.034665,0.111838,25.96,0.332,15.6,26.7,0.0,26.91,0.637,15.6,26.7,0.0,26.7,0.534,15.6,26.7,0.0,26.88,0.628,15.6,26.7,0.0,27.12,0.706,15.6,26.7,0.0
1083,4524.5556,189,12.556,True,31.1,False,0.0,26.732,0.0,0.432509,0.111673,0.046715,0.003333,1276.0174,259.1,0.08,0.034601,0.112063,25.97,0.334,15.6,26.7,0.0,26.94,0.646,15.6,26.7,0.0,26.7,0.531,15.6,26.7,0.0,26.9,0.636,15.6,26.7,0.0,27.15,0.715,15.6,26.7,0.0
1084,4524.7222,189,12.722,True,31.1,False,0.0,26.843,0.0,0.320836,0.0,0.0,0.003333,1276.3383,260.4,0.08,0.025667,0.083546,25.98,0.336,15.6,26.7,0.0,26.96,0.653,15.6,26.7,0.0,27.18,0.605,15.6,26.7,0.0,26.92,0.642,15.6,26.7,0.0,27.17,0.722,15.6,26.7,0.0
1085,4524.9167,189,12.917,True,31.1,False,0.0,26.771,0.0,0.442899,0.122063,0.057105,0.003333,1276.7812,262.5,0.08,0.035432,0.116261,25.98,0.339,15.6,26.7,0.0,26.99,0.66,15.6,26.7,0.0,26.74,0.553,15.6,26.7,0.0,26.94,0.647,15.6,26.7,0.0,27.2,0.727,15.6,26.7,0.0
1086,4525.0,189,13.0,True,31.1,False,0.0,26.778,0.0,0.433489,0.112653,0.047695,0.003333,1277.2147,263.5,0.08,0.034679,0.114224,25.99,0.342,15.6,26.7,0.0,27.01,0.666,15.6,26.7,0.0,26.7,0.537,15.6,26.7,0.0,26.96,0.653,15.6,26.7,0.0,27.22,0.733,15.6,26.7,0.0
1087,4525.25,189,13.25,True,31.1,False,0.0,26.693,0.0,0.562254,0.241418,0.111491,0.003333,1277.7769,267.2,0.08,0.04498,0.150234,26.0,0.344,15.6,26.7,0.0,27.03,0.671,15.6,26.7,0.0,26.7,0.534,15.6,26.7,0.0,26.98,0.657,15.6,26.7,0.0,26.76,0.645,15.6,26.7,0.0
1088,4525.3889,189,13.389,True,31.1,False,0.0,26.791,0.0,0.435537,0.1147,0.049732,0.003333,1278.2124,269.7,0.08,0.034843,0.117464,26.01,0.347,15.6,26.7,0.0,27.05,0.681,15.6,26.7,0.0,27.19,0.613,15.6,26.7,0.0,27.0,0.664,15.6,26.7,0.0,26.71,0.614,15.6,26.7,0.0
1089,4525.5833,189,13.583,True,31.1,False,0.0,26.713,0.0,0.55695,0.236114,0.106187,0.436412,1278.7694,273.8,0.08,0.044556,0.152493,26.02,0.35,15.6,26.7,0.0,27.08,0.689,15.6,26.7,0.0,26.75,0.56,15.6,26.7,0.0,27.02,0.671,15.6,26.7,0.0,26.7,0.601,15.6,26.7,0.0
1090,4525.75,189,13.75,True,31.1,False,0.0,26.78,0.0,0.435219,0.114383,0.049425,0.003333,1279.2046,277.8,0.08,0.034818,0.120904,26.03,0.354,15.6,26.7,0.0,27.1,0.698,15.6,26.7,0.0,26.71,0.546,15.6,26.7,0.0,27.04,0.679,15.6,26.7,0.0,27.02,0.65,15.6,26.7,0.0
1091,4525.8333,189,13.833,True,31.1,False,0.0,26.836,0.0,0.434288,0.113451,0.048493,0.003333,1279.6389,280.0,0.08,0.034743,0.121601,26.04,0.359,15.6,26.7,0.0,27.13,0.704,15.6,26.7,0.0,26.7,0.543,15.6,26.7,0.0,27.06,0.685,15.6,26.7,0.0,27.26,0.704,15.6,26.7,0.0
1092,4526.0556,189,14.056,True,31.1,False,0.0,26.839,0.0,0.452574,0.131737,0.066768,0.003333,1280.0915,286.5,0.08,0.036206,0.129662,26.04,0.363,15.6,26.7,0.0,27.14,0.712,15.6,26.7,0.0,27.2,0.625,15.6,26.7,0.0,27.07,0.691,15.6,26.7,0.0,26.73,0.622,15.6,26.7,0.0
1093,4526.25,189,14.25,True,30.92,False,0.0,26.75,0.0,0.563416,0.242579,0.112652,0.003333,1280.6549,293.0,0.08,0.045073,0.165081,26.05,0.367,15.6,26.7,0.0,27.16,0.719,15.6,26.7,0.0,26.75,0.571,15.6,26.7,0.0,27.09,0.698,15.6,26.7,0.0,26.71,0.613,15.6,26.7,0.0
1094,4526.4167,189,14.417,True,30.73,False,0.0,26.747,0.0,0.555081,0.234244,0.104317,0.003333,1281.21,299.2,0.08,0.044406,0.16608,26.05,0.37,15.6,26.7,0.0,27.17,0.726,15.6,26.7,0.0,26.71,0.555,15.6,26.7,0.0,27.1,0.703,15.6,26.7,0.0,26.7,0.615,15.6,26.7,0.0
1095,4526.5556,189,14.556,True,30.55,False,0.0,26.852,0.0,0.434359,0.113522,0.048564,0.003333,1281.6443,304.8,0.08,0.034749,0.132393,26.05,0.372,15.6,26.7,0.0,27.19,0.731,15.6,26.7,0.0,26.7,0.552,15.6,26.7,0.0,27.11,0.708,15.6,26.7,0.0,27.21,0.709,15.6,26.7,0.0
1096,4526.7222,189,14.722,True,30.37,False,0.0,26.856,0.0,0.461743,0.140907,0.075938,0.003333,1282.1061,312.1,0.08,0.036939,0.14411,26.05,0.374,15.6,26.7,0.0,27.2,0.735,15.6,26.7,0.0,27.2,0.631,15.6,26.7,0.0,27.12,0.712,15.6,26.7,0.0,26.72,0.65,15.6,26.7,0.0
1097,4526.9167,189,14.917,True,30.18,False,0.0,26.784,0.0,0.60231,0.281474,0.119906,0.003333,1282.7084,321.3,0.08,0.048185,0.193522,26.05,0.376,15.6,26.7,0.0,27.3,0.749,15.6,26.7,0.0,26.75,0.576,15.6,26.7,0.0,27.12,0.715,15.6,26.7,0.0,26.7,0.644,15.6,26.7,0.0
1098,4527.0833,189,15.083,True,30.0,False,0.0,26.663,0.0,0.713746,0.39291,0.199701,0.436412,1283.4221,329.9,0.08,0.0571,0.235465,26.05,0.378,15.6,26.7,0.0,26.74,0.653,15.6,26.7,0.0,26.71,0.559,15.6,26.7,0.0,27.12,0.717,15.6,26.7,0.0,26.7,0.649,15.6,26.7,0.0
1099,4527.2083,189,15.208,True,30.37,False,0.0,26.805,0.0,0.554673,0.233837,0.105597,0.003333,1283.9768,336.7,0.08,0.044374,0.186758,26.07,0.381,15.6,26.7,0.0,26.7,0.625,15.6,26.7,0.0,26.7,0.555,15.6,26.7,0.0,27.14,0.722,15.6,26.7,0.0,27.42,0.771,15.6,26.7,0.0
1100,4527.3889,189,15.389,True,30.73,False,0.0,26.834,0.0,0.477125,0.156289,0.09132,0.003333,1284.4539,347.0,0.08,0.03817,0.165562,26.09,0.387,15.6,26.7,0.0,26.97,0.661,15.6,26.7,0.0,27.22,0.635,15.6,26.7,0.0,27.17,0.729,15.6,26.7,0.0,26.73,0.694,15.6,26.7,0.0
1101,4527.5833,189,15.583,True,31.1,False,0.0,26.794,0.0,0.589787,0.268951,0.139024,0.003333,1285.0437,358.8,0.08,0.047183,0.211616,26.13,0.393,15.6,26.7,0.0,27.19,0.705,15.6,26.7,0.0,26.75,0.579,15.6,26.7,0.0,27.2,0.737,15.6,26.7,0.0,26.7,0.684,15.6,26.7,0.0
1102,4527.75,189,15.75,True,31.47,False,0.0,26.608,0.0,0.885668,0.564832,0.303165,0.003333,1285.9294,369.4,0.08,0.070853,0.327166,26.16,0.4,15.6,26.7,0.0,26.73,0.627,15.6,26.7,0.0,26.71,0.561,15.6,26.7,0.0,26.74,0.65,15.6,26.7,0.0,26.7,0.685,15.6,26.7,0.0
1103,4527.8667,189,15.867,True,31.83,False,0.0,26.783,0.0,0.696555,0.375718,0.17902,0.003333,1286.6259,377.0,0.08,0.055724,0.262601,26.19,0.405,15.6,26.7,0.0,26.7,0.603,15.6,26.7,0.0,26.7,0.555,15.6,26.7,0.0,26.7,0.621,15.6,26.7,0.0,27.63,0.83,15.6,26.7,0.0
1104,4528.0556,189,16.056,True,32.2,False,0.0,26.725,0.0,0.747334,0.426497,0.229789,0.003333,1287.3733,389.8,0.34,0.254093,0.291311,26.23,0.411,15.6,26.7,0.0,26.7,0.592,15.6,26.7,0.0,27.27,0.642,15.6,26.7,0.0,26.7,0.608,15.6,26.7,0.0,26.74,0.726,15.6,26.7,0.0
1105,4528.2222,189,16.222,True,31.55,False,0.0,26.727,0.0,0.601088,0.280251,0.150324,0.003333,1287.9744,401.4,0.34,0.20437,0.241277,26.23,0.414,15.6,26.7,0.0,27.0,0.634,15.6,26.7,0.0,26.72,0.573,15.6,26.7,0.0,26.98,0.646,15.6,26.7,0.0,26.7,0.696,15.6,26.7,0.0
1106,4528.3889,189,16.389,True,30.9,False,0.0,26.805,0.0,0.604567,0.28373,0.132709,0.003333,1288.5789,413.2,0.34,0.205553,0.249807,26.22,0.415,15.6,26.7,0.0,27.25,0.68,15.6,26.7,0.0,26.7,0.556,15.6,26.7,0.0,27.16,0.683,15.6,26.7,0.0,26.7,0.689,15.6,26.7,0.0
1107,4528.5333,189,16.533,True,30.25,False,0.0,26.89,0.0,0.578833,0.257997,0.129757,0.003333,1289.1578,423.6,0.34,0.196803,0.245194,26.2,0.415,15.6,26.7,0.0,26.7,0.594,15.6,26.7,0.0,26.7,0.551,15.6,26.7,0.0,27.19,0.694,15.6,26.7,0.0,27.66,0.832,15.6,26.7,0.0
1108,4528.7083,189,16.708,True,29.6,False,0.0,26.785,0.0,0.588189,0.267352,0.139102,0.436416,1289.746,436.2,0.34,0.199984,0.256568,26.18,0.415,15.6,26.7,0.0,26.7,0.576,15.6,26.7,0.0,27.15,0.62,15.6,26.7,0.0,27.18,0.697,15.6,26.7,0.0,26.72,0.711,15.6,26.7,0.0
1109,4528.875,189,16.875,True,28.95,False,0.0,26.723,0.0,0.577262,0.256425,0.126498,0.003333,1290.3232,448.1,0.34,0.196269,0.258671,26.15,0.415,15.6,26.7,0.0,26.9,0.605,15.6,26.7,0.0,26.71,0.565,15.6,26.7,0.0,27.15,0.696,15.6,26.7,0.0,26.7,0.675,15.6,26.7,0.0
1110,4529.0417,189,17.042,True,28.3,False,0.0,26.738,0.0,0.560828,0.239991,0.110064,0.003333,1290.884,459.9,0.34,0.190681,0.257925,26.12,0.414,15.6,26.7,0.0,27.05,0.636,15.6,26.7,0.0,26.7,0.552,15.6,26.7,0.0,27.13,0.696,15.6,26.7,0.0,26.7,0.66,15.6,26.7,0.0
1111,4529.2083,189,17.208,True,28.3,False,0.0,26.911,0.0,0.427601,0.106764,0.041806,0.003333,1291.3116,471.5,0.34,0.145384,0.201614,26.11,0.414,15.6,26.7,0.0,27.09,0.65,15.6,26.7,0.0,26.7,0.55,15.6,26.7,0.0,27.12,0.7,15.6,26.7,0.0,27.54,0.778,15.6,26.7,0.0
1112,4529.375,189,17.375,True,28.3,False,0.0,26.825,0.0,0.46138,0.140543,0.075574,0.003333,1291.773,482.7,0.34,0.156869,0.222708,26.1,0.416,15.6,26.7,0.0,27.1,0.656,15.6,26.7,0.0,27.08,0.61,15.6,26.7,0.0,27.12,0.705,15.6,26.7,0.0,26.72,0.665,15.6,26.7,0.0
1113,4529.5417,189,17.542,True,28.3,False,0.0,26.748,0.0,0.561433,0.240597,0.11067,0.003333,1292.3345,493.5,0.34,0.190887,0.277067,26.1,0.419,15.6,26.7,0.0,27.1,0.661,15.6,26.7,0.0,26.71,0.563,15.6,26.7,0.0,27.13,0.71,15.6,26.7,0.0,26.7,0.628,15.6,26.7,0.0
1114,4529.7083,189,17.708,True,28.3,False,0.0,26.745,0.0,0.549389,0.228552,0.098625,0.003333,1292.8838,503.7,0.34,0.186792,0.276727,26.11,0.422,15.6,26.7,0.0,27.09,0.661,15.6,26.7,0.0,26.7,0.55,15.6,26.7,0.0,27.13,0.712,15.6,26.7,0.0,26.7,0.61,15.6,26.7,0.0
1115,4529.8667,189,17.867,True,28.3,False,0.0,26.861,0.0,0.426057,0.105221,0.040263,0.003333,1293.3099,512.8,0.34,0.14486,0.218482,26.11,0.424,15.6,26.7,0.0,27.07,0.658,15.6,26.7,0.0,26.7,0.545,15.6,26.7,0.0,27.12,0.712,15.6,26.7,0.0,27.3,0.687,15.6,26.7,0.0
1116,4530.0333,189,18.033,True,28.3,False,0.0,26.801,0.0,0.446323,0.125487,0.060518,0.003333,1293.7562,521.7,0.34,0.15175,0.232847,26.12,0.427,15.6,26.7,0.0,27.04,0.654,15.6,26.7,0.0,27.03,0.595,15.6,26.7,0.0,27.11,0.709,15.6,26.7,0.0,26.71,0.603,15.6,26.7,0.0
1117,4530.2,189,18.2,True,27.57,False,0.0,26.762,0.0,0.519944,0.199107,0.082172,0.436419,1294.2762,529.8,0.34,0.176781,0.275466,26.1,0.426,15.6,26.7,0.0,26.99,0.642,15.6,26.7,0.0,26.95,0.596,15.6,26.7,0.0,27.06,0.696,15.6,26.7,0.0,26.7,0.565,15.6,26.7,0.0
1118,4530.3667,189,18.367,True,26.83,False,0.0,26.677,0.0,0.526422,0.205586,0.075659,0.003333,1294.8026,537.0,0.34,0.178984,0.282689,26.07,0.42,15.6,26.7,0.0,26.92,0.626,15.6,26.7,0.0,26.71,0.538,15.6,26.7,0.0,26.98,0.678,15.6,26.7,0.0,26.7,0.543,15.6,26.7,0.0
1119,4530.5333,189,18.533,True,26.1,False,0.0,26.689,0.0,0.418181,0.097345,0.032387,0.003333,1295.2208,543.2,0.34,0.142182,0.227156,26.03,0.411,15.6,26.7,0.0,26.84,0.606,15.6,26.7,0.0,26.7,0.526,15.6,26.7,0.0,26.9,0.655,15.6,26.7,0.0,26.98,0.569,15.6,26.7,0.0
1120,4530.7,189,18.7,True,25.37,False,0.0,26.72,0.0,0.320836,0.0,0.0,0.003333,1295.5416,548.4,0.34,0.109084,0.175947,25.98,0.4,15.6,26.7,0.0,26.76,0.588,15.6,26.7,0.0,26.89,0.554,15.6,26.7,0.0,26.81,0.636,15.6,26.7,0.0,27.16,0.604,15.6,26.7,0.0
1121,4530.8667,189,18.867,True,24.63,False,0.0,26.707,0.0,0.320836,0.0,0.0,0.003333,1295.8624,552.6,0.34,0.109084,0.177294,25.92,0.387,15.6,26.7,0.0,26.68,0.57,15.6,26.7,0.0,27.02,0.583,15.6,26.7,0.0,26.74,0.618,15.6,26.7,0.0,27.18,0.609,15.6,26.7,0.0
1122,4531.0333,189,19.033,True,23.9,False,0.0,26.659,0.0,0.320836,0.0,0.0,0.003333,1296.1833,555.8,0.34,0.109084,0.178321,25.86,0.373,15.6,26.7,0.0,26.6,0.551,15.6,26.7,0.0,27.04,0.588,15.6,26.7,0.0,26.67,0.6,15.6,26.7,0.0,27.14,0.603,15.6,26.7,0.0
1123,4531.2083,189,19.208,True,23.9,False,0.0,26.617,0.0,0.320836,0.0,0.0,0.003333,1296.5041,557.9,0.34,0.109084,0.178995,25.82,0.361,15.6,26.7,0.0,26.54,0.537,15.6,26.7,0.0,27.02,0.59,15.6,26.7,0.0,26.61,0.586,15.6,26.7,0.0,27.09,0.599,15.6,26.7,0.0
1124,4531.375,189,19.375,True,23.9,False,0.0,26.592,0.0,0.320836,0.0,0.0,0.003333,1296.825,558.9,0.34,0.109084,0.179315,25.8,0.354,15.6,26.7,0.0,26.5,0.526,15.6,26.7,0.0,27.01,0.591,15.6,26.7,0.0,26.58,0.578,15.6,26.7,0.0,27.07,0.601,15.6,26.7,0.0
1125,4531.5417,189,19.542,True,23.9,False,0.0,26.564,0.0,0.320836,0.0,0.0,0.003333,1297.1458,558.8,0.34,0.109084,0.179283,25.78,0.349,15.6,26.7,0.0,26.46,0.515,15.6,26.7,0.0,26.99,0.589,15.6,26.7,0.0,26.55,0.565,15.6,26.7,0.0,27.03,0.59,15.6,26.7,0.0
1126,4531.7222,189,19.722,True,23.9,False,0.0,26.534,0.0,0.320836,0.0,0.0,0.003333,1297.4666,557.6,0.34,0.109084,0.178898,25.77,0.345,15.6,26.7,0.0,26.42,0.506,15.6,26.7,0.0,26.97,0.589,15.6,26.7,0.0,26.51,0.556,15.6,26.7,0.0,26.99,0.584,15.6,26.7,0.0
1127,4531.8889,189,19.889,True,23.9,False,0.0,26.51,0.0,0.320836,0.0,0.0,0.436415,1297.7875,555.5,0.34,0.109084,0.178225,25.77,0.342,15.6,26.7,0.0,26.39,0.498,15.6,26.7,0.0,26.95,0.589,15.6,26.7,0.0,26.49,0.548,15.6,26.7,0.0,26.95,0.579,15.6,26.7,0.0
1128,4532.0556,189,20.056,True,23.9,False,0.0,26.489,0.0,0.320836,0.0,0.0,0.003333,1298.1083,552.4,0.34,0.109084,0.17723,25.76,0.34,15.6,26.7,0.0,26.37,0.491,15.6,26.7,0.0,26.93,0.589,15.6,26.7,0.0,26.46,0.541,15.6,26.7,0.0,26.92,0.577,15.6,26.7,0.0
1129,4532.2222,189,20.222,True,23.98,False,0.0,26.474,0.0,0.320836,0.0,0.0,0.003333,1298.4291,548.5,0.34,0.109084,0.175979,25.76,0.339,15.6,26.7,0.0,26.35,0.487,15.6,26.7,0.0,26.92,0.591,15.6,26.7,0.0,26.44,0.536,15.6,26.7,0.0,26.9,0.576,15.6,26.7,0.0
1130,4532.3889,189,20.389,True,24.07,False,0.0,26.465,0.0,0.320836,0.0,0.0,0.003333,1298.75,543.9,0.34,0.109084,0.174503,25.76,0.339,15.6,26.7,0.0,26.33,0.484,15.6,26.7,0.0,26.91,0.593,15.6,26.7,0.0,26.43,0.533,15.6,26.7,0.0,26.88,0.577,15.6,26.7,0.0
1131,4532.5556,189,20.556,True,24.15,False,0.0,26.458,0.0,0.320836,0.0,0.0,0.003333,1299.0708,538.6,0.34,0.109084,0.172803,25.77,0.34,15.6,26.7,0.0,26.32,0.482,15.6,26.7,0.0,26.91,0.596,15.6,26.7,0.0,26.42,0.531,15.6,26.7,0.0,26.87,0.579,15.6,26.7,0.0
1132,4532.75,189,20.75,True,24.23,False,0.0,26.453,0.0,0.320836,0.0,0.0,0.003333,1299.3916,531.6,0.34,0.109084,0.170557,25.77,0.342,15.6,26.7,0.0,26.31,0.481,15.6,26.7,0.0,26.9,0.599,15.6,26.7,0.0,26.42,0.53,15.6,26.7,0.0,26.86,0.582,15.6,26.7,0.0
1133,4532.9167,189,20.917,True,24.32,False,0.0,26.45,0.0,0.320836,0.0,0.0,0.003333,1299.7125,525.2,0.34,0.109084,0.168503,25.78,0.344,15.6,26.7,0.0,26.31,0.48,15.6,26.7,0.0,26.9,0.603,15.6,26.7,0.0,26.41,0.529,15.6,26.7,0.0,26.86,0.585,15.6,26.7,0.0
1134,4533.0833,189,21.083,True,24.4,False,0.0,26.447,0.0,0.320836,0.0,0.0,0.003333,1300.0333,518.3,0.08,0.025667,0.16629,25.78,0.346,15.6,26.7,0.0,26.3,0.48,15.6,26.7,0.0,26.89,0.606,15.6,26.7,0.0,26.41,0.528,15.6,26.7,0.0,26.85,0.588,15.6,26.7,0.0
1135,4533.25,189,21.25,True,24.4,False,0.0,26.444,0.0,0.320836,0.0,0.0,0.003333,1300.3542,511.1,0.08,0.025667,0.16398,25.79,0.348,15.6,26.7,0.0,26.29,0.48,15.6,26.7,0.0,26.89,0.61,15.6,26.7,0.0,26.4,0.528,15.6,26.7,0.0,26.85,0.592,15.6,26.7,0.0
1136,4533.4167,189,21.417,True,24.4,False,0.0,26.44,0.0,0.320836,0.0,0.0,0.436409,1300.675,503.8,0.08,0.025667,0.161637,25.79,0.35,15.6,26.7,0.0,26.29,0.48,15.6,26.7,0.0,26.88,0.613,15.6,26.7,0.0,26.4,0.528,15.6,26.7,0.0,26.84,0.595,15.6,26.7,0.0
1137,4533.5833,189,21.583,True,24.4,False,0.0,26.435,0.0,0.320836,0.0,0.0,0.003333,1300.9958,496.3,0.08,0.025667,0.159231,25.79,0.352,15.6,26.7,0.0,26.28,0.48,15.6,26.7,0.0,26.87,0.616,15.6,26.7,0.0,26.39,0.528,15.6,26.7,0.0,26.84,0.598,15.6,26.7,0.0
1138,4533.75,189,21.75,True,24.4,False,0.0,26.431,0.0,0.320836,0.0,0.0,0.003333,1301.3167,488.8,0.08,0.025667,0.156825,25.79,0.354,15.6,26.7,0.0,26.28,0.481,15.6,26.7,0.0,26.87,0.619,15.6,26.7,0.0,26.39,0.528,15.6,26.7,0.0,26.83,0.602,15.6,26.7,0.0
1139,4533.8333,189,21.833,True,24.4,False,0.0,26.426,0.0,0.320836,0.0,0.0,0.003333,1301.6375,485.0,0.08,0.025667,0.155606,25.79,0.356,15.6,26.7,0.0,26.27,0.481,15.6,26.7,0.0,26.86,0.621,15.6,26.7,0.0,26.38,0.528,15.6,26.7,0.0,26.82,0.605,15.6,26.7,0.0
1140,4534.0,189,22.0,True,24.4,False,0.0,26.422,0.0,0.320836,0.0,0.0,0.003333,1301.9583,477.6,0.08,0.025667,0.153231,25.79,0.358,15.6,26.7,0.0,26.26,0.482,15.6,26.7,0.0,26.85,0.624,15.6,26.7,0.0,26.38,0.529,15.6,26.7,0.0,26.82,0.608,15.6,26.7,0.0
1141,4534.1667,189,22.167,True,24.5,False,0.0,26.423,0.0,0.320836,0.0,0.0,0.003333,1302.2792,470.3,0.08,0.025667,0.150889,25.8,0.361,15.6,26.7,0.0,26.26,0.483,15.6,26.7,0.0,26.85,0.628,15.6,26.7,0.0,26.38,0.53,15.6,26.7,0.0,26.82,0.613,15.6,26.7,0.0
1142,4534.3333,189,22.333,True,24.6,False,0.0,26.426,0.0,0.320836,0.0,0.0,0.003333,1302.6,463.2,0.08,0.025667,0.148611,25.81,0.365,15.6,26.7,0.0,26.27,0.486,15.6,26.7,0.0,26.85,0.632,15.6,26.7,0.0,26.38,0.532,15.6,26.7,0.0,26.82,0.617,15.6,26.7,0.0
